"resId","resName","flightId","avSeats","totalSeats","type","orig","origDate","dest","destDate"
"R-478540066","2 passengers from UBMO: 2020-04-16T14:10 to 2020-05-21","F-505019475","9","20","transport","ISS","2020-05-21T08:20","UBMO","2020-05-21T16:20"
"R-885114044","4 passengers from SJCR: 2020-05-02T11:50 to 2020-06-15","F-92834840","16","20","shuttle","SJCR","2020-05-02T11:50","ISS","2020-05-02T19:50"
"R-885114044","4 passengers from SJCR: 2020-05-02T11:50 to 2020-06-15","F-290247482","0","20","transport","ISS","2020-05-15T08:10","AMB","2020-05-15T16:10"
"R-885114044","4 passengers from SJCR: 2020-05-02T11:50 to 2020-06-15","F-109783200","2","20","shuttle","AMB","2020-05-19T09:20","VOS","2020-05-20T09:20"
"R-885114044","4 passengers from SJCR: 2020-05-02T11:50 to 2020-06-15","F-646279857","7","20","shuttle","VOS","2020-05-27T14:10","JS","2020-05-28T14:10"
"R-885114044","4 passengers from SJCR: 2020-05-02T11:50 to 2020-06-15","F-172917605","5","20","shuttle","JS","2020-05-31T06:50","ISS","2020-06-01T06:50"
"R-885114044","4 passengers from SJCR: 2020-05-02T11:50 to 2020-06-15","F-609271440","1","20","transport","ISS","2020-06-15T10:40","SJCR","2020-06-15T18:40"
"R-344311537","5 passengers from LGCA: 2020-07-31T05:20 to 2020-08-27","F-7996008","15","20","shuttle","LGCA","2020-07-31T05:20","ISS","2020-07-31T13:20"
"R-344311537","5 passengers from LGCA: 2020-07-31T05:20 to 2020-08-27","F-903192538","1","20","transport","ISS","2020-08-03T09:20","JS","2020-08-03T17:20"
"R-344311537","5 passengers from LGCA: 2020-07-31T05:20 to 2020-08-27","F-113132497","6","20","shuttle","JS","2020-08-06T07:10","TMM","2020-08-07T07:10"
"R-344311537","5 passengers from LGCA: 2020-07-31T05:20 to 2020-08-27","F-365246760","15","20","shuttle","TMM","2020-08-09T19:30","AMB","2020-08-10T19:30"
"R-344311537","5 passengers from LGCA: 2020-07-31T05:20 to 2020-08-27","F-852123422","5","20","shuttle","AMB","2020-08-17T05:40","ISS","2020-08-18T05:40"
"R-344311537","5 passengers from LGCA: 2020-07-31T05:20 to 2020-08-27","F-346331249","14","20","transport","ISS","2020-08-26T17:40","LGCA","2020-08-27T01:40"
"R-421117690","4 passengers from UBMO: 2020-03-14T16:30 to 2020-04-24","F-628477432","12","20","shuttle","UBMO","2020-03-14T16:30","ISS","2020-03-15T00:30"
"R-421117690","4 passengers from UBMO: 2020-03-14T16:30 to 2020-04-24","F-638246988","13","20","transport","ISS","2020-03-25T20:50","AMB","2020-03-26T04:50"
"R-421117690","4 passengers from UBMO: 2020-03-14T16:30 to 2020-04-24","F-167719682","12","20","shuttle","AMB","2020-04-08T08:20","TMM","2020-04-09T08:20"
"R-421117690","4 passengers from UBMO: 2020-03-14T16:30 to 2020-04-24","F-443979214","12","20","shuttle","TMM","2020-04-18T15:00","VOS","2020-04-19T15:00"
"R-421117690","4 passengers from UBMO: 2020-03-14T16:30 to 2020-04-24","F-784093629","16","20","shuttle","VOS","2020-04-21T11:00","ISS","2020-04-22T11:00"
"R-421117690","4 passengers from UBMO: 2020-03-14T16:30 to 2020-04-24","F-557018451","10","20","transport","ISS","2020-04-23T18:30","UBMO","2020-04-24T02:30"
"R-671844037","5 passengers from UBMO: 2020-06-10T06:00 to 2020-07-04","F-473951687","12","20","shuttle","UBMO","2020-06-10T06:00","ISS","2020-06-10T14:00"
"R-671844037","5 passengers from UBMO: 2020-06-10T06:00 to 2020-07-04","F-175349159","15","20","transport","ISS","2020-06-13T16:10","VOS","2020-06-14T00:10"
"R-671844037","5 passengers from UBMO: 2020-06-10T06:00 to 2020-07-04","F-554538892","15","20","shuttle","VOS","2020-06-17T13:40","JS","2020-06-18T13:40"
"R-671844037","5 passengers from UBMO: 2020-06-10T06:00 to 2020-07-04","F-234902917","15","20","shuttle","JS","2020-06-23T20:40","AMB","2020-06-24T20:40"
"R-671844037","5 passengers from UBMO: 2020-06-10T06:00 to 2020-07-04","F-914933468","15","20","shuttle","AMB","2020-07-01T18:00","ISS","2020-07-02T18:00"
"R-671844037","5 passengers from UBMO: 2020-06-10T06:00 to 2020-07-04","F-3612476","11","20","transport","ISS","2020-07-03T20:30","UBMO","2020-07-04T04:30"
"R-733470816","4 passengers from LHEN: 2020-07-16T08:50 to 2020-08-05","F-506345956","14","20","shuttle","LHEN","2020-07-16T08:50","ISS","2020-07-16T16:50"
"R-733470816","4 passengers from LHEN: 2020-07-16T08:50 to 2020-08-05","F-447410149","0","20","transport","ISS","2020-07-20T06:10","AMB","2020-07-20T14:10"
"R-733470816","4 passengers from LHEN: 2020-07-16T08:50 to 2020-08-05","F-164042057","9","20","shuttle","AMB","2020-07-22T19:10","VOS","2020-07-23T19:10"
"R-733470816","4 passengers from LHEN: 2020-07-16T08:50 to 2020-08-05","F-710362525","16","20","shuttle","VOS","2020-07-26T17:40","JS","2020-07-27T17:40"
"R-733470816","4 passengers from LHEN: 2020-07-16T08:50 to 2020-08-05","F-880160194","16","20","shuttle","JS","2020-07-28T19:10","ISS","2020-07-29T19:10"
"R-733470816","4 passengers from LHEN: 2020-07-16T08:50 to 2020-08-05","F-493877378","7","20","transport","ISS","2020-08-05T05:50","LHEN","2020-08-05T13:50"
"R-130532721","1 passenger from UBMO: 2020-08-06T14:10 to 2020-09-06","F-805327205","19","20","shuttle","UBMO","2020-08-06T14:10","ISS","2020-08-06T22:10"
"R-130532721","1 passenger from UBMO: 2020-08-06T14:10 to 2020-09-06","F-958951655","3","20","transport","ISS","2020-08-07T18:20","AMB","2020-08-08T02:20"
"R-130532721","1 passenger from UBMO: 2020-08-06T14:10 to 2020-09-06","F-366529214","12","20","shuttle","AMB","2020-08-11T11:10","JS","2020-08-12T11:10"
"R-130532721","1 passenger from UBMO: 2020-08-06T14:10 to 2020-09-06","F-232683393","14","20","shuttle","JS","2020-08-12T14:40","VOS","2020-08-13T14:40"
"R-130532721","1 passenger from UBMO: 2020-08-06T14:10 to 2020-09-06","F-47171486","12","20","shuttle","VOS","2020-08-15T18:30","ISS","2020-08-16T18:30"
"R-130532721","1 passenger from UBMO: 2020-08-06T14:10 to 2020-09-06","F-957835791","5","20","transport","ISS","2020-09-05T18:40","UBMO","2020-09-06T02:40"
"R-704035899","2 passengers from LHEN: 2020-03-23T13:10 to 2020-04-21","F-644122032","18","20","shuttle","LHEN","2020-03-23T13:10","ISS","2020-03-23T21:10"
"R-704035899","2 passengers from LHEN: 2020-03-23T13:10 to 2020-04-21","F-373085329","11","20","transport","ISS","2020-04-11T09:00","TMM","2020-04-11T17:00"
"R-704035899","2 passengers from LHEN: 2020-03-23T13:10 to 2020-04-21","F-502045710","15","20","shuttle","TMM","2020-04-12T10:50","JS","2020-04-13T10:50"
"R-704035899","2 passengers from LHEN: 2020-03-23T13:10 to 2020-04-21","F-826734105","18","20","shuttle","JS","2020-04-16T08:50","AMB","2020-04-17T08:50"
"R-704035899","2 passengers from LHEN: 2020-03-23T13:10 to 2020-04-21","F-617807902","18","20","shuttle","AMB","2020-04-17T18:40","ISS","2020-04-18T18:40"
"R-704035899","2 passengers from LHEN: 2020-03-23T13:10 to 2020-04-21","F-610772508","18","20","transport","ISS","2020-04-21T11:50","LHEN","2020-04-21T19:50"
"R-757340186","5 passengers from SJCR: 2020-06-07T14:30 to 2020-06-29","F-231255471","15","20","shuttle","SJCR","2020-06-07T14:30","ISS","2020-06-07T22:30"
"R-757340186","5 passengers from SJCR: 2020-06-07T14:30 to 2020-06-29","F-410176279","11","20","transport","ISS","2020-06-09T17:20","VOS","2020-06-10T01:20"
"R-757340186","5 passengers from SJCR: 2020-06-07T14:30 to 2020-06-29","F-490415758","15","20","shuttle","VOS","2020-06-14T08:50","TMM","2020-06-15T08:50"
"R-757340186","5 passengers from SJCR: 2020-06-07T14:30 to 2020-06-29","F-614911489","15","20","shuttle","TMM","2020-06-17T18:30","JS","2020-06-18T18:30"
"R-757340186","5 passengers from SJCR: 2020-06-07T14:30 to 2020-06-29","F-621281413","15","20","shuttle","JS","2020-06-18T19:40","ISS","2020-06-19T19:40"
"R-757340186","5 passengers from SJCR: 2020-06-07T14:30 to 2020-06-29","F-312673946","7","20","transport","ISS","2020-06-29T07:40","SJCR","2020-06-29T15:40"
"R-687274998","2 passengers from LGCA: 2020-08-01T10:00 to 2020-08-16","F-614415693","18","20","shuttle","LGCA","2020-08-01T10:00","ISS","2020-08-01T18:00"
"R-687274998","2 passengers from LGCA: 2020-08-01T10:00 to 2020-08-16","F-903192538","1","20","transport","ISS","2020-08-03T09:20","JS","2020-08-03T17:20"
"R-687274998","2 passengers from LGCA: 2020-08-01T10:00 to 2020-08-16","F-731864824","6","20","shuttle","JS","2020-08-05T14:40","VOS","2020-08-06T14:40"
"R-687274998","2 passengers from LGCA: 2020-08-01T10:00 to 2020-08-16","F-916652837","14","20","shuttle","VOS","2020-08-07T16:20","TMM","2020-08-08T16:20"
"R-687274998","2 passengers from LGCA: 2020-08-01T10:00 to 2020-08-16","F-573631776","3","20","shuttle","TMM","2020-08-11T15:40","ISS","2020-08-12T15:40"
"R-687274998","2 passengers from LGCA: 2020-08-01T10:00 to 2020-08-16","F-431835718","10","20","transport","ISS","2020-08-16T14:10","LGCA","2020-08-16T22:10"
"R-212545361","3 passengers from SJCR: 2020-05-18T20:10 to 2020-06-15","F-224552762","17","20","shuttle","SJCR","2020-05-18T20:10","ISS","2020-05-19T04:10"
"R-212545361","3 passengers from SJCR: 2020-05-18T20:10 to 2020-06-15","F-942644811","0","20","transport","ISS","2020-05-19T08:00","VOS","2020-05-19T16:00"
"R-212545361","3 passengers from SJCR: 2020-05-18T20:10 to 2020-06-15","F-391415325","10","20","shuttle","VOS","2020-05-20T20:20","AMB","2020-05-21T20:20"
"R-212545361","3 passengers from SJCR: 2020-05-18T20:10 to 2020-06-15","F-761025787","9","20","shuttle","AMB","2020-05-29T09:20","JS","2020-05-30T09:20"
"R-212545361","3 passengers from SJCR: 2020-05-18T20:10 to 2020-06-15","F-172917605","5","20","shuttle","JS","2020-05-31T06:50","ISS","2020-06-01T06:50"
"R-212545361","3 passengers from SJCR: 2020-05-18T20:10 to 2020-06-15","F-609271440","1","20","transport","ISS","2020-06-15T10:40","SJCR","2020-06-15T18:40"
"R-968873833","5 passengers from SJCR: 2020-05-07T20:00 to 2020-05-24","F-982583349","15","20","shuttle","SJCR","2020-05-07T20:00","ISS","2020-05-08T04:00"
"R-968873833","5 passengers from SJCR: 2020-05-07T20:00 to 2020-05-24","F-290247482","0","20","transport","ISS","2020-05-15T08:10","AMB","2020-05-15T16:10"
"R-968873833","5 passengers from SJCR: 2020-05-07T20:00 to 2020-05-24","F-570384484","10","20","shuttle","AMB","2020-05-16T08:00","JS","2020-05-17T08:00"
"R-968873833","5 passengers from SJCR: 2020-05-07T20:00 to 2020-05-24","F-616141153","10","20","shuttle","JS","2020-05-18T20:50","TMM","2020-05-19T20:50"
"R-968873833","5 passengers from SJCR: 2020-05-07T20:00 to 2020-05-24","F-268917591","15","20","shuttle","TMM","2020-05-21T08:10","ISS","2020-05-22T08:10"
"R-968873833","5 passengers from SJCR: 2020-05-07T20:00 to 2020-05-24","F-264715424","10","20","transport","ISS","2020-05-24T13:40","SJCR","2020-05-24T21:40"
"R-91574489","2 passengers from UBMO: 2020-05-24T11:00 to 2020-06-16","F-195159527","17","20","shuttle","UBMO","2020-05-24T11:00","ISS","2020-05-24T19:00"
"R-91574489","2 passengers from UBMO: 2020-05-24T11:00 to 2020-06-16","F-959831785","16","20","transport","ISS","2020-05-28T19:10","JS","2020-05-29T03:10"
"R-91574489","2 passengers from UBMO: 2020-05-24T11:00 to 2020-06-16","F-151345729","12","20","shuttle","JS","2020-06-02T07:40","TMM","2020-06-03T07:40"
"R-91574489","2 passengers from UBMO: 2020-05-24T11:00 to 2020-06-16","F-736848075","18","20","shuttle","TMM","2020-06-03T08:10","VOS","2020-06-04T08:10"
"R-91574489","2 passengers from UBMO: 2020-05-24T11:00 to 2020-06-16","F-912678011","17","20","shuttle","VOS","2020-06-07T11:00","ISS","2020-06-08T11:00"
"R-91574489","2 passengers from UBMO: 2020-05-24T11:00 to 2020-06-16","F-418062869","5","20","transport","ISS","2020-06-16T11:40","UBMO","2020-06-16T19:40"
"R-452825705","5 passengers from LHEN: 2020-05-14T17:40 to 2020-06-22","F-299560753","15","20","shuttle","LHEN","2020-05-14T17:40","ISS","2020-05-15T01:40"
"R-452825705","5 passengers from LHEN: 2020-05-14T17:40 to 2020-06-22","F-290247482","0","20","transport","ISS","2020-05-15T08:10","AMB","2020-05-15T16:10"
"R-452825705","5 passengers from LHEN: 2020-05-14T17:40 to 2020-06-22","F-570384484","10","20","shuttle","AMB","2020-05-16T08:00","JS","2020-05-17T08:00"
"R-452825705","5 passengers from LHEN: 2020-05-14T17:40 to 2020-06-22","F-812421319","10","20","shuttle","JS","2020-05-25T16:00","VOS","2020-05-26T16:00"
"R-452825705","5 passengers from LHEN: 2020-05-14T17:40 to 2020-06-22","F-528955957","12","20","shuttle","VOS","2020-05-28T12:50","ISS","2020-05-29T12:50"
"R-452825705","5 passengers from LHEN: 2020-05-14T17:40 to 2020-06-22","F-135174263","2","20","transport","ISS","2020-06-21T18:20","LHEN","2020-06-22T02:20"
"R-194375949","5 passengers from SJCR: 2020-08-11T12:40 to 2020-09-12","F-112089610","15","20","shuttle","SJCR","2020-08-11T12:40","ISS","2020-08-11T20:40"
"R-194375949","5 passengers from SJCR: 2020-08-11T12:40 to 2020-09-12","F-441370003","8","20","transport","ISS","2020-08-19T16:20","VOS","2020-08-20T00:20"
"R-194375949","5 passengers from SJCR: 2020-08-11T12:40 to 2020-09-12","F-206671117","15","20","shuttle","VOS","2020-08-22T15:40","TMM","2020-08-23T15:40"
"R-194375949","5 passengers from SJCR: 2020-08-11T12:40 to 2020-09-12","F-883895507","15","20","shuttle","TMM","2020-08-27T05:00","AMB","2020-08-28T05:00"
"R-194375949","5 passengers from SJCR: 2020-08-11T12:40 to 2020-09-12","F-606171483","14","20","shuttle","AMB","2020-09-08T16:30","ISS","2020-09-09T16:30"
"R-194375949","5 passengers from SJCR: 2020-08-11T12:40 to 2020-09-12","F-81930934","15","20","transport","ISS","2020-09-11T16:30","SJCR","2020-09-12T00:30"
"R-336601915","3 passengers from UBMO: 2020-06-29T06:30 to 2020-07-31","F-415496836","17","20","shuttle","UBMO","2020-06-29T06:30","ISS","2020-06-29T14:30"
"R-336601915","3 passengers from UBMO: 2020-06-29T06:30 to 2020-07-31","F-361299591","12","20","transport","ISS","2020-07-05T06:50","VOS","2020-07-05T14:50"
"R-336601915","3 passengers from UBMO: 2020-06-29T06:30 to 2020-07-31","F-20120251","17","20","shuttle","VOS","2020-07-08T05:30","JS","2020-07-09T05:30"
"R-336601915","3 passengers from UBMO: 2020-06-29T06:30 to 2020-07-31","F-185025670","17","20","shuttle","JS","2020-07-09T18:10","AMB","2020-07-10T18:10"
"R-336601915","3 passengers from UBMO: 2020-06-29T06:30 to 2020-07-31","F-740883644","10","20","shuttle","AMB","2020-07-19T15:30","ISS","2020-07-20T15:30"
"R-336601915","3 passengers from UBMO: 2020-06-29T06:30 to 2020-07-31","F-407845423","9","20","transport","ISS","2020-07-30T17:40","UBMO","2020-07-31T01:40"
"R-271839649","5 passengers from LGCA: 2020-03-30T12:50 to 2020-05-07","F-738931664","15","20","shuttle","LGCA","2020-03-30T12:50","ISS","2020-03-30T20:50"
"R-271839649","5 passengers from LGCA: 2020-03-30T12:50 to 2020-05-07","F-478614782","1","20","transport","ISS","2020-04-29T07:00","JS","2020-04-29T15:00"
"R-271839649","5 passengers from LGCA: 2020-03-30T12:50 to 2020-05-07","F-779103336","9","20","shuttle","JS","2020-04-30T17:40","AMB","2020-05-01T17:40"
"R-271839649","5 passengers from LGCA: 2020-03-30T12:50 to 2020-05-07","F-292607080","12","20","shuttle","AMB","2020-05-01T19:00","TMM","2020-05-02T19:00"
"R-271839649","5 passengers from LGCA: 2020-03-30T12:50 to 2020-05-07","F-561742605","12","20","shuttle","TMM","2020-05-06T07:00","ISS","2020-05-07T07:00"
"R-271839649","5 passengers from LGCA: 2020-03-30T12:50 to 2020-05-07","F-789980409","12","20","transport","ISS","2020-05-07T07:20","LGCA","2020-05-07T15:20"
"R-334233502","2 passengers from LHEN: 2020-04-15T09:40 to 2020-06-22","F-392219257","18","20","shuttle","LHEN","2020-04-15T09:40","ISS","2020-04-15T17:40"
"R-334233502","2 passengers from LHEN: 2020-04-15T09:40 to 2020-06-22","F-478614782","1","20","transport","ISS","2020-04-29T07:00","JS","2020-04-29T15:00"
"R-334233502","2 passengers from LHEN: 2020-04-15T09:40 to 2020-06-22","F-635161147","12","20","shuttle","JS","2020-05-03T15:20","TMM","2020-05-04T15:20"
"R-334233502","2 passengers from LHEN: 2020-04-15T09:40 to 2020-06-22","F-238058804","17","20","shuttle","TMM","2020-05-09T16:20","AMB","2020-05-10T16:20"
"R-334233502","2 passengers from LHEN: 2020-04-15T09:40 to 2020-06-22","F-194499904","17","20","shuttle","AMB","2020-05-11T19:00","ISS","2020-05-12T19:00"
"R-334233502","2 passengers from LHEN: 2020-04-15T09:40 to 2020-06-22","F-135174263","2","20","transport","ISS","2020-06-21T18:20","LHEN","2020-06-22T02:20"
"R-438092732","2 passengers from LHEN: 2020-07-05T05:30 to 2020-07-26","F-762504268","18","20","shuttle","LHEN","2020-07-05T05:30","ISS","2020-07-05T13:30"
"R-438092732","2 passengers from LHEN: 2020-07-05T05:30 to 2020-07-26","F-690169584","18","20","transport","ISS","2020-07-08T19:30","VOS","2020-07-09T03:30"
"R-438092732","2 passengers from LHEN: 2020-07-05T05:30 to 2020-07-26","F-699507517","15","20","shuttle","VOS","2020-07-11T07:30","JS","2020-07-12T07:30"
"R-438092732","2 passengers from LHEN: 2020-07-05T05:30 to 2020-07-26","F-88379992","18","20","shuttle","JS","2020-07-13T13:00","TMM","2020-07-14T13:00"
"R-438092732","2 passengers from LHEN: 2020-07-05T05:30 to 2020-07-26","F-355106086","17","20","shuttle","TMM","2020-07-21T06:30","ISS","2020-07-22T06:30"
"R-438092732","2 passengers from LHEN: 2020-07-05T05:30 to 2020-07-26","F-227372667","14","20","transport","ISS","2020-07-26T10:40","LHEN","2020-07-26T18:40"
"R-992000077","1 passenger from LHEN: 2020-09-12T06:20 to 2020-10-21","F-26216577","19","20","shuttle","LHEN","2020-09-12T06:20","ISS","2020-09-12T14:20"
"R-992000077","1 passenger from LHEN: 2020-09-12T06:20 to 2020-10-21","F-754218022","14","20","transport","ISS","2020-09-23T14:10","TMM","2020-09-23T22:10"
"R-992000077","1 passenger from LHEN: 2020-09-12T06:20 to 2020-10-21","F-703164234","9","20","shuttle","TMM","2020-09-25T16:50","AMB","2020-09-26T16:50"
"R-992000077","1 passenger from LHEN: 2020-09-12T06:20 to 2020-10-21","F-18618511","16","20","shuttle","AMB","2020-10-09T09:00","VOS","2020-10-10T09:00"
"R-992000077","1 passenger from LHEN: 2020-09-12T06:20 to 2020-10-21","F-825025097","15","20","shuttle","VOS","2020-10-10T14:20","ISS","2020-10-11T14:20"
"R-992000077","1 passenger from LHEN: 2020-09-12T06:20 to 2020-10-21","F-350372716","15","20","transport","ISS","2020-10-21T12:10","LHEN","2020-10-21T20:10"
"R-289274123","3 passengers from UBMO: 2020-06-27T08:00 to 2020-08-09","F-739764550","12","20","shuttle","UBMO","2020-06-27T08:00","ISS","2020-06-27T16:00"
"R-289274123","3 passengers from UBMO: 2020-06-27T08:00 to 2020-08-09","F-447410149","0","20","transport","ISS","2020-07-20T06:10","AMB","2020-07-20T14:10"
"R-289274123","3 passengers from UBMO: 2020-06-27T08:00 to 2020-08-09","F-164042057","9","20","shuttle","AMB","2020-07-22T19:10","VOS","2020-07-23T19:10"
"R-289274123","3 passengers from UBMO: 2020-06-27T08:00 to 2020-08-09","F-741408076","8","20","shuttle","VOS","2020-07-30T07:00","TMM","2020-07-31T07:00"
"R-289274123","3 passengers from UBMO: 2020-06-27T08:00 to 2020-08-09","F-426754823","13","20","shuttle","TMM","2020-08-01T20:20","ISS","2020-08-02T20:20"
"R-289274123","3 passengers from UBMO: 2020-06-27T08:00 to 2020-08-09","F-686239999","15","20","transport","ISS","2020-08-09T10:10","UBMO","2020-08-09T18:10"
"R-788178831","5 passengers from UBMO: 2020-06-27T08:00 to 2020-09-06","F-739764550","12","20","shuttle","UBMO","2020-06-27T08:00","ISS","2020-06-27T16:00"
"R-788178831","5 passengers from UBMO: 2020-06-27T08:00 to 2020-09-06","F-958951655","3","20","transport","ISS","2020-08-07T18:20","AMB","2020-08-08T02:20"
"R-788178831","5 passengers from UBMO: 2020-06-27T08:00 to 2020-09-06","F-733101050","9","20","shuttle","AMB","2020-08-10T09:50","VOS","2020-08-11T09:50"
"R-788178831","5 passengers from UBMO: 2020-06-27T08:00 to 2020-09-06","F-658484594","13","20","shuttle","VOS","2020-08-11T16:50","JS","2020-08-12T16:50"
"R-788178831","5 passengers from UBMO: 2020-06-27T08:00 to 2020-09-06","F-609735495","13","20","shuttle","JS","2020-08-14T19:20","ISS","2020-08-15T19:20"
"R-788178831","5 passengers from UBMO: 2020-06-27T08:00 to 2020-09-06","F-957835791","5","20","transport","ISS","2020-09-05T18:40","UBMO","2020-09-06T02:40"
"R-872393770","2 passengers from UBMO: 2020-07-21T05:20 to 2020-08-09","F-287119634","18","20","shuttle","UBMO","2020-07-21T05:20","ISS","2020-07-21T13:20"
"R-872393770","2 passengers from UBMO: 2020-07-21T05:20 to 2020-08-09","F-864811306","18","20","transport","ISS","2020-07-22T13:30","TMM","2020-07-22T21:30"
"R-872393770","2 passengers from UBMO: 2020-07-21T05:20 to 2020-08-09","F-753068606","18","20","shuttle","TMM","2020-07-24T18:20","VOS","2020-07-25T18:20"
"R-872393770","2 passengers from UBMO: 2020-07-21T05:20 to 2020-08-09","F-546338934","18","20","shuttle","VOS","2020-07-28T20:00","AMB","2020-07-29T20:00"
"R-872393770","2 passengers from UBMO: 2020-07-21T05:20 to 2020-08-09","F-423812175","8","20","shuttle","AMB","2020-08-02T15:20","ISS","2020-08-03T15:20"
"R-872393770","2 passengers from UBMO: 2020-07-21T05:20 to 2020-08-09","F-686239999","15","20","transport","ISS","2020-08-09T10:10","UBMO","2020-08-09T18:10"
"R-256441645","3 passengers from CTWV: 2020-06-07T18:00 to 2020-08-11","F-123189796","17","20","shuttle","CTWV","2020-06-07T18:00","ISS","2020-06-08T02:00"
"R-256441645","3 passengers from CTWV: 2020-06-07T18:00 to 2020-08-11","F-46203133","4","20","transport","ISS","2020-07-14T18:00","TMM","2020-07-15T02:00"
"R-256441645","3 passengers from CTWV: 2020-06-07T18:00 to 2020-08-11","F-806306450","9","20","shuttle","TMM","2020-07-15T17:50","VOS","2020-07-16T17:50"
"R-256441645","3 passengers from CTWV: 2020-06-07T18:00 to 2020-08-11","F-670957131","13","20","shuttle","VOS","2020-07-18T06:40","AMB","2020-07-19T06:40"
"R-256441645","3 passengers from CTWV: 2020-06-07T18:00 to 2020-08-11","F-740883644","10","20","shuttle","AMB","2020-07-19T15:30","ISS","2020-07-20T15:30"
"R-256441645","3 passengers from CTWV: 2020-06-07T18:00 to 2020-08-11","F-545032714","15","20","transport","ISS","2020-08-10T19:40","CTWV","2020-08-11T03:40"
"R-887349671","1 passenger from UBMO: 2020-09-12T06:40 to 2020-10-03","F-128833854","19","20","shuttle","UBMO","2020-09-12T06:40","ISS","2020-09-12T14:40"
"R-887349671","1 passenger from UBMO: 2020-09-12T06:40 to 2020-10-03","F-149486399","19","20","transport","ISS","2020-09-15T13:30","AMB","2020-09-15T21:30"
"R-887349671","1 passenger from UBMO: 2020-09-12T06:40 to 2020-10-03","F-783379041","19","20","shuttle","AMB","2020-09-19T12:00","VOS","2020-09-20T12:00"
"R-887349671","1 passenger from UBMO: 2020-09-12T06:40 to 2020-10-03","F-411046698","14","20","shuttle","VOS","2020-09-22T08:00","TMM","2020-09-23T08:00"
"R-887349671","1 passenger from UBMO: 2020-09-12T06:40 to 2020-10-03","F-754712870","15","20","shuttle","TMM","2020-09-27T09:10","ISS","2020-09-28T09:10"
"R-887349671","1 passenger from UBMO: 2020-09-12T06:40 to 2020-10-03","F-624938966","12","20","transport","ISS","2020-10-03T13:00","UBMO","2020-10-03T21:00"
"R-116469488","1 passenger from UBMO: 2020-08-08T05:00 to 2020-10-03","F-508891769","19","20","shuttle","UBMO","2020-08-08T05:00","ISS","2020-08-08T13:00"
"R-116469488","1 passenger from UBMO: 2020-08-08T05:00 to 2020-10-03","F-441370003","8","20","transport","ISS","2020-08-19T16:20","VOS","2020-08-20T00:20"
"R-116469488","1 passenger from UBMO: 2020-08-08T05:00 to 2020-10-03","F-424247044","17","20","shuttle","VOS","2020-08-23T20:10","AMB","2020-08-24T20:10"
"R-116469488","1 passenger from UBMO: 2020-08-08T05:00 to 2020-10-03","F-937650744","19","20","shuttle","AMB","2020-09-04T05:00","JS","2020-09-05T05:00"
"R-116469488","1 passenger from UBMO: 2020-08-08T05:00 to 2020-10-03","F-700395519","16","20","shuttle","JS","2020-09-05T09:30","ISS","2020-09-06T09:30"
"R-116469488","1 passenger from UBMO: 2020-08-08T05:00 to 2020-10-03","F-624938966","12","20","transport","ISS","2020-10-03T13:00","UBMO","2020-10-03T21:00"
"R-992223901","2 passengers from CTWV: 2020-07-12T05:30 to 2020-08-11","F-534965119","18","20","shuttle","CTWV","2020-07-12T05:30","ISS","2020-07-12T13:30"
"R-992223901","2 passengers from CTWV: 2020-07-12T05:30 to 2020-08-11","F-130310786","13","20","transport","ISS","2020-07-15T11:20","VOS","2020-07-15T19:20"
"R-992223901","2 passengers from CTWV: 2020-07-12T05:30 to 2020-08-11","F-8109842","14","20","shuttle","VOS","2020-07-17T11:40","JS","2020-07-18T11:40"
"R-992223901","2 passengers from CTWV: 2020-07-12T05:30 to 2020-08-11","F-488039688","18","20","shuttle","JS","2020-07-22T08:50","AMB","2020-07-23T08:50"
"R-992223901","2 passengers from CTWV: 2020-07-12T05:30 to 2020-08-11","F-423812175","8","20","shuttle","AMB","2020-08-02T15:20","ISS","2020-08-03T15:20"
"R-992223901","2 passengers from CTWV: 2020-07-12T05:30 to 2020-08-11","F-545032714","15","20","transport","ISS","2020-08-10T19:40","CTWV","2020-08-11T03:40"
"R-606394822","4 passengers from UBMO: 2020-03-11T16:20 to 2020-04-02","F-74727114","16","20","shuttle","UBMO","2020-03-11T16:20","ISS","2020-03-12T00:20"
"R-606394822","4 passengers from UBMO: 2020-03-11T16:20 to 2020-04-02","F-270111420","8","20","transport","ISS","2020-03-16T09:10","JS","2020-03-16T17:10"
"R-606394822","4 passengers from UBMO: 2020-03-11T16:20 to 2020-04-02","F-120196448","12","20","shuttle","JS","2020-03-23T13:20","TMM","2020-03-24T13:20"
"R-606394822","4 passengers from UBMO: 2020-03-11T16:20 to 2020-04-02","F-608115190","12","20","shuttle","TMM","2020-03-27T05:40","AMB","2020-03-28T05:40"
"R-606394822","4 passengers from UBMO: 2020-03-11T16:20 to 2020-04-02","F-656705356","12","20","shuttle","AMB","2020-03-30T19:10","ISS","2020-03-31T19:10"
"R-606394822","4 passengers from UBMO: 2020-03-11T16:20 to 2020-04-02","F-222589013","8","20","transport","ISS","2020-04-02T08:50","UBMO","2020-04-02T16:50"
"R-148692094","2 passengers from LGCA: 2020-09-15T18:10 to 2020-10-02","F-342185035","16","20","shuttle","LGCA","2020-09-15T18:10","ISS","2020-09-16T02:10"
"R-148692094","2 passengers from LGCA: 2020-09-15T18:10 to 2020-10-02","F-623175877","11","20","transport","ISS","2020-09-19T08:00","VOS","2020-09-19T16:00"
